artist_name,track_name,release_date,genre,len
glen campbell,oh my darlin',1963,Country,16
stonewall jackson,grieving in my heart,1963,Country,46
stonewall jackson,"a broken heart, a wedding band",1963,Country,42
stonewall jackson,you haven't heard,1963,Country,44
george jones,there's no justice,1963,Country,49
george jones,ain't it funny what a fool will do,1963,Country,32
glen campbell,tomorrow never comes,1963,Country,24
hank snow,lonesome whistle,1963,Country,61
bobby bare,homestead on the farm,1963,Country,42
bobby bare,lorina,1963,Country,34
johnny cash,tell him i'm gone,1963,Country,72
eddy arnold,tumbling tumbleweeds,1963,Country,54
eddy arnold,sierra sue,1963,Country,24
george hamilton iv,you are my sunshine,1963,Country,26
bobby bare,book of love,1963,Country,31
ray price,there's no fool like a young fool,1963,Country,68
willie nelson,lonely little mansion,1963,Country,44
willie nelson,let me talk to you,1963,Country,21
ray price,the twenty-fourth hour,1963,Country,48
ray price,lonely street,1963,Country,53
porter wagoner,don't let me cross over,1963,Country,59
eddy arnold,leanin' on the old top rail,1963,Country,39
johnny cash,were you there (when they crucified my lord),1963,Country,39
eddy arnold,the streets of laredo,1963,Country,73
patsy cline,why can't he be you,1963,Country,34
jim reeves,i love you because,1963,Country,29
johnny cash,the rebel,1963,Country,63
ray price,night life,1963,Country,69
patsy cline,back in baby's arms,1963,Country,44
eddy arnold,cattle call,1963,Country,41
patsy cline,leavin' on your mind,1963,Country,22
bobby bare,500 miles away from home,1963,Country,65
johnny cash,i'd still be there,1963,Country,27
ray price,bright lights and blonde haired women,1963,Country,48
eddy arnold,carry me back to the lone prairie,1963,Country,42
johnny cash,busted,1963,Country,55
marty robbins,abilene rose,1963,Country,90
johnny cash,the big battle,1963,Country,107
johnny cash,remember the alamo,1963,Country,56
jim reeves,memories are made of this,1963,Country,43
jim reeves,roses are red (my love),1963,Country,54
johnny cash,ring of fire,1963,Country,77
hank snow,big wheels,1963,Country,62
marty robbins,with his hand on my shoulder,1963,Country,56
marty robbins,my wonderful one,1963,Country,29
marty robbins,hawaiian bells,1963,Country,21
marty robbins,what god has done,1963,Country,42
bobby bare,i wonder where you are tonight,1963,Country,33
the carter family,broken-hearted lover,1963,Country,29
conway twitty,what am i living for,1963,Country,35
chet atkins,i love how you love me,1963,Country,26
marty robbins,lovely hula hands,1963,Country,48
bobby bare,i don't believe i'll fall in love today,1963,Country,34
george jones,she's lonesome again,1963,Country,30
johnny cash,we are the shepherds,1963,Country,53
johnny cash,blue christmas,1963,Country,31
johnny cash,here was a man,1963,Country,111
johnny cash,ringing the bells for jim,1963,Country,49
the louvin brothers,kneel at the cross,1963,Country,71
marty robbins,blue sand,1963,Country,43
jim reeves,i'd fight the world,1963,Country,39
jim reeves,after loving you,1963,Country,23
willie nelson,things i might have been,1963,Country,27
willie nelson,feed it a memory,1963,Country,38
marty robbins,there's power in the blood,1963,Country,76
marty robbins,the sea and me,1963,Country,38
marty robbins,love song of kalua,1963,Country,47
marty robbins,who at my door is standing,1963,Country,36
marty robbins,when the roll is called up yonder,1963,Country,48
marty robbins,the hawaiian wedding song,1963,Country,29
willie nelson,home motel,1963,Country,24
willie nelson,take my word,1963,Country,46
jim reeves,just out of reach,1963,Country,44
george hamilton iv,oh so many years,1963,Country,56
jim reeves,the one that got away,1963,Country,29
lee hazlewood,run boy run,1963,Country,34
marty robbins,hawaii's calling me,1963,Country,46
bob wills,rosetta,1963,Country,23
marty robbins,"kuu ipo lani (my sweetheart, lani)",1963,Country,33
george hamilton iv,china doll,1963,Country,40
bobby bare,lynchin' party,1963,Country,80
ray price,"cold, cold heart",1964,Country,55
bobby bare,i've lived a lot in my time,1964,Country,48
ray price,that's all that matters,1964,Country,29
ray price,i fall to pieces,1964,Country,36
charlie rich,she loved everybody but me,1964,Country,19
george jones,rollin' in my sweet baby's arms,1964,Country,99
ray price,please talk to my heart,1964,Country,22
billy walker,"heart, be careful",1964,Country,46
porter wagoner,"howdy neighbor, howdy",1964,Country,57
billy walker,it's lonesome,1964,Country,34
don gibson,do you know my jesus,1964,Country,48
hank snow,the prisoner's dream,1964,Country,69
george jones,world's worst loser,1964,Country,34
billy walker,the morning paper,1964,Country,52
chet atkins,kicky,1964,Country,38
chet atkins,gone,1964,Country,25
john hammond,i'm ready,1964,Country,70
tammy wynette,higher ground,1964,Country,105
george jones,will there ever be another,1964,Country,40
tammy wynette,alive and well,1964,Country,52
george jones,once more,1964,Country,31
tammy wynette,i wasn't meant to live my life alone (with vince gill),1964,Country,58
conway twitty,unchained melody,1964,Country,42
tammy wynette,your love,1964,Country,54
lester flatt,when papa played the dobro,1964,Country,38
porter wagoner,cotton fields,1964,Country,109
george jones,house of gold,1964,Country,48
george jones,just when i needed you,1964,Country,47
george jones,take me as i am,1964,Country,16
george jones,geronimo,1964,Country,71
george jones,when your house is not a home,1964,Country,37
george jones,we could,1964,Country,21
george jones,making the rounds,1964,Country,45
george jones,my heart's bouquet,1964,Country,60
george jones,i get lonely in a hurry,1964,Country,66
george jones,something i dreamed,1964,Country,60
george jones,my tears are overdue,1964,Country,48
conway twitty,a little piece of my heart,1964,Country,96
george jones,i'll be there to welcome you home,1964,Country,53
ray price,still,1964,Country,24
ray price,how long is forever,1964,Country,33
ray price,take me as i am (or let me go),1964,Country,17
ray price,same old memories,1964,Country,17
ray price,this cold war with you,1964,Country,30
ray price,a way to free myself,1964,Country,33
bobby bare,lonely town,1964,Country,22
bobby bare,long way to tennessee,1964,Country,43
bobby bare,when i'm gone,1964,Country,56
charlie rich,big jack,1964,Country,93
jim reeves,the search is ended,1964,Country,57
